Sample Name, Sample-3
Time, March 20 14:58:03 2023
Operator, Smith
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 0.5nm
Sample Filter, 5
memo, 
649.0, 0.1644, 68.48
649.5, 0.1643, 68.49
650.0, 0.1644, 68.49
650.5, 0.1643, 68.50
651.0, 0.1643, 68.50
651.5, 0.1643, 68.50
652.0, 0.1644, 68.49
652.5, 0.1644, 68.49
653.0, 0.1643, 68.51
653.5, 0.1643, 68.50
654.0, 0.1643, 68.51
654.5, 0.1643, 68.51
655.0, 0.1642, 68.51
655.5, 0.1643, 68.50
656.0, 0.1642, 68.51
656.5, 0.1643, 68.51
657.0, 0.1642, 68.51
657.5, 0.1642, 68.51
658.0, 0.1642, 68.51
658.5, 0.1642, 68.51
659.0, 0.1642, 68.52
659.5, 0.1643, 68.50
660.0, 0.1643, 68.51
660.5, 0.1642, 68.51
661.0, 0.1643, 68.50
661.5, 0.1643, 68.51
662.0, 0.1642, 68.52
662.5, 0.1643, 68.51
663.0, 0.1643, 68.51
663.5, 0.1643, 68.50
664.0, 0.1642, 68.51
664.5, 0.1643, 68.50
665.0, 0.1642, 68.51
665.5, 0.1643, 68.50
666.0, 0.1642, 68.51
666.5, 0.1642, 68.51
667.0, 0.1643, 68.49
667.5, 0.1643, 68.50
668.0, 0.1642, 68.51
668.5, 0.1642, 68.51
669.0, 0.1642, 68.51
669.5, 0.1643, 68.50
670.0, 0.1643, 68.50
670.5, 0.1643, 68.50
671.0, 0.1643, 68.50
671.5, 0.1642, 68.52
672.0, 0.1643, 68.51
672.5, 0.1644, 68.49
673.0, 0.1643, 68.50
673.5, 0.1642, 68.51
674.0, 0.1642, 68.51
674.5, 0.1643, 68.50
675.0, 0.1643, 68.50
675.5, 0.1643, 68.50
676.0, 0.1643, 68.49
676.5, 0.1642, 68.51
677.0, 0.1643, 68.51
677.5, 0.1642, 68.52
678.0, 0.1643, 68.50
678.5, 0.1642, 68.51
679.0, 0.1643, 68.50
679.5, 0.1643, 68.50
680.0, 0.1643, 68.51
680.5, 0.1642, 68.52
681.0, 0.1642, 68.51
681.5, 0.1641, 68.53
682.0, 0.1642, 68.52
682.5, 0.1642, 68.52
683.0, 0.1642, 68.52
683.5, 0.1641, 68.53
684.0, 0.1643, 68.51
684.5, 0.1641, 68.53
685.0, 0.1642, 68.52
685.5, 0.1642, 68.52
686.0, 0.1642, 68.52
686.5, 0.1642, 68.52
687.0, 0.1640, 68.54
687.5, 0.1641, 68.54
688.0, 0.1640, 68.55
688.5, 0.1641, 68.54
689.0, 0.1640, 68.55
689.5, 0.1641, 68.54
690.0, 0.1640, 68.55
690.5, 0.1640, 68.54
691.0, 0.1639, 68.56
691.5, 0.1640, 68.55
692.0, 0.1640, 68.55
692.5, 0.1639, 68.56
693.0, 0.1639, 68.57
693.5, 0.1640, 68.56
694.0, 0.1638, 68.57
694.5, 0.1638, 68.58
695.0, 0.1638, 68.58
695.5, 0.1638, 68.58
696.0, 0.1637, 68.59
696.5, 0.1638, 68.58
697.0, 0.1638, 68.58
697.5, 0.1638, 68.58
698.0, 0.1637, 68.60
698.5, 0.1637, 68.59
699.0, 0.1637, 68.60
699.5, 0.1636, 68.61
700.0, 0.1637, 68.60
700.5, 0.1636, 68.61
701.0, 0.1636, 68.62
701.5, 0.1636, 68.62
702.0, 0.1635, 68.63
702.5, 0.1635, 68.63
703.0, 0.1635, 68.63
703.5, 0.1634, 68.64
704.0, 0.1634, 68.64
704.5, 0.1635, 68.63
705.0, 0.1634, 68.64
705.5, 0.1634, 68.65
706.0, 0.1633, 68.65
706.5, 0.1634, 68.65
707.0, 0.1633, 68.65
707.5, 0.1632, 68.67
708.0, 0.1633, 68.67
708.5, 0.1625, 68.78
709.0, 0.1625, 68.79
709.5, 0.1625, 68.79
710.0, 0.1625, 68.79
710.5, 0.1625, 68.79
711.0, 0.1624, 68.80
711.5, 0.1624, 68.80
712.0, 0.1623, 68.82
712.5, 0.1624, 68.81
713.0, 0.1624, 68.81
713.5, 0.1623, 68.81
714.0, 0.1623, 68.82
714.5, 0.1624, 68.81
715.0, 0.1623, 68.82
715.5, 0.1623, 68.81
716.0, 0.1624, 68.81
716.5, 0.1623, 68.81
717.0, 0.1623, 68.81
717.5, 0.1623, 68.82
718.0, 0.1623, 68.82
718.5, 0.1623, 68.82
719.0, 0.1623, 68.82
719.5, 0.1623, 68.82
720.0, 0.1623, 68.82
720.5, 0.1623, 68.82
721.0, 0.1623, 68.82
721.5, 0.1622, 68.83
722.0, 0.1622, 68.83
722.5, 0.1623, 68.82
723.0, 0.1622, 68.83
723.5, 0.1622, 68.83
724.0, 0.1622, 68.83
724.5, 0.1623, 68.82
725.0, 0.1622, 68.83
725.5, 0.1623, 68.82
726.0, 0.1622, 68.83
726.5, 0.1622, 68.83
727.0, 0.1622, 68.84
727.5, 0.1623, 68.83
728.0, 0.1622, 68.84
728.5, 0.1623, 68.82
729.0, 0.1621, 68.84
729.5, 0.1623, 68.82
730.0, 0.1623, 68.82
730.5, 0.1623, 68.82
731.0, 0.1622, 68.83
731.5, 0.1622, 68.83
732.0, 0.1622, 68.83
732.5, 0.1623, 68.82
733.0, 0.1622, 68.84
733.5, 0.1623, 68.82
734.0, 0.1623, 68.82
734.5, 0.1623, 68.82
735.0, 0.1623, 68.82
735.5, 0.1623, 68.82
736.0, 0.1622, 68.83
736.5, 0.1623, 68.83
737.0, 0.1622, 68.83
737.5, 0.1622, 68.83
738.0, 0.1622, 68.83
738.5, 0.1622, 68.83
739.0, 0.1623, 68.83
739.5, 0.1622, 68.84
740.0, 0.1622, 68.84
740.5, 0.1622, 68.84
741.0, 0.1622, 68.83
741.5, 0.1620, 68.86
742.0, 0.1621, 68.85
742.5, 0.1620, 68.86
743.0, 0.1621, 68.84
743.5, 0.1620, 68.86
744.0, 0.1621, 68.85
744.5, 0.1620, 68.87
745.0, 0.1620, 68.87
745.5, 0.1619, 68.88
746.0, 0.1619, 68.87
746.5, 0.1618, 68.90
747.0, 0.1618, 68.89
747.5, 0.1618, 68.90
748.0, 0.1619, 68.89
748.5, 0.1617, 68.91
749.0, 0.1617, 68.91
749.5, 0.1617, 68.92
750.0, 0.1617, 68.92
750.5, 0.1617, 68.92
751.0, 0.1616, 68.93
751.5, 0.1615, 68.95
752.0, 0.1615, 68.95
752.5, 0.1615, 68.94
753.0, 0.1614, 68.95
753.5, 0.1615, 68.95
754.0, 0.1614, 68.95
754.5, 0.1614, 68.96
755.0, 0.1614, 68.96
755.5, 0.1613, 68.97
756.0, 0.1612, 68.99
756.5, 0.1612, 68.99
757.0, 0.1611, 69.01
757.5, 0.1612, 68.99
758.0, 0.1612, 69.00
758.5, 0.1612, 68.99
759.0, 0.1610, 69.02
759.5, 0.1611, 69.01
760.0, 0.1611, 69.02
760.5, 0.1610, 69.02
761.0, 0.1609, 69.04
761.5, 0.1610, 69.03
762.0, 0.1609, 69.04
762.5, 0.1609, 69.04
763.0, 0.1608, 69.05
763.5, 0.1608, 69.06
764.0, 0.1607, 69.06
764.5, 0.1607, 69.08
765.0, 0.1607, 69.07
765.5, 0.1606, 69.08
766.0, 0.1606, 69.09
766.5, 0.1606, 69.09
767.0, 0.1605, 69.11
767.5, 0.1606, 69.09
768.0, 0.1604, 69.11
768.5, 0.1604, 69.11
769.0, 0.1603, 69.13
769.5, 0.1603, 69.13
770.0, 0.1603, 69.14
770.5, 0.1603, 69.14
771.0, 0.1602, 69.15
771.5, 0.1602, 69.15
772.0, 0.1601, 69.17
772.5, 0.1601, 69.16
773.0, 0.1601, 69.17
773.5, 0.1600, 69.19
774.0, 0.1599, 69.19
774.5, 0.1599, 69.19
775.0, 0.1599, 69.20
775.5, 0.1598, 69.22
776.0, 0.1598, 69.21
776.5, 0.1597, 69.23
777.0, 0.1597, 69.23
777.5, 0.1596, 69.24
778.0, 0.1596, 69.25
778.5, 0.1596, 69.25
779.0, 0.1594, 69.27
779.5, 0.1594, 69.28
780.0, 0.1594, 69.28
780.5, 0.1593, 69.29
781.0, 0.1593, 69.29
781.5, 0.1592, 69.32
782.0, 0.1593, 69.30
782.5, 0.1591, 69.32
783.0, 0.1592, 69.31
783.5, 0.1590, 69.34
784.0, 0.1590, 69.34
784.5, 0.1590, 69.35
785.0, 0.1589, 69.35
785.5, 0.1590, 69.35
786.0, 0.1588, 69.37
786.5, 0.1588, 69.38
787.0, 0.1588, 69.38
787.5, 0.1587, 69.40
788.0, 0.1587, 69.39
788.5, 0.1585, 69.42
789.0, 0.1586, 69.41
789.5, 0.1585, 69.42
790.0, 0.1584, 69.44
790.5, 0.1584, 69.44
791.0, 0.1583, 69.45
791.5, 0.1584, 69.44
792.0, 0.1582, 69.46
792.5, 0.1583, 69.45
793.0, 0.1581, 69.48
793.5, 0.1581, 69.48
794.0, 0.1580, 69.51
794.5, 0.1581, 69.49
795.0, 0.1580, 69.51
795.5, 0.1579, 69.52
796.0, 0.1578, 69.54
796.5, 0.1579, 69.52
797.0, 0.1578, 69.54
797.5, 0.1578, 69.53
798.0, 0.1579, 69.53
798.5, 0.1577, 69.56
799.0, 0.1577, 69.54
799.5, 0.1570, 69.67
800.0, 0.1570, 69.67
800.5, 0.1569, 69.68
801.0, 0.1569, 69.68
801.5, 0.1569, 69.68
802.0, 0.1569, 69.68
802.5, 0.1568, 69.69
803.0, 0.1569, 69.68
803.5, 0.1568, 69.70
804.0, 0.1569, 69.69
804.5, 0.1568, 69.69
805.0, 0.1568, 69.70
805.5, 0.1567, 69.70
806.0, 0.1566, 69.72
806.5, 0.1567, 69.71
807.0, 0.1567, 69.71
807.5, 0.1567, 69.71
808.0, 0.1566, 69.72
808.5, 0.1566, 69.73
809.0, 0.1566, 69.72
809.5, 0.1565, 69.74
810.0, 0.1565, 69.74
810.5, 0.1565, 69.75
811.0, 0.1565, 69.74
811.5, 0.1565, 69.75
812.0, 0.1565, 69.75
812.5, 0.1565, 69.75
813.0, 0.1565, 69.75
813.5, 0.1564, 69.76
814.0, 0.1565, 69.75
814.5, 0.1563, 69.77
815.0, 0.1564, 69.75
815.5, 0.1563, 69.78
816.0, 0.1564, 69.75
816.5, 0.1563, 69.78
817.0, 0.1564, 69.75
817.5, 0.1563, 69.78
818.0, 0.1563, 69.77
818.5, 0.1563, 69.78
819.0, 0.1563, 69.77
819.5, 0.1562, 69.79
820.0, 0.1563, 69.78
820.5, 0.1562, 69.80
821.0, 0.1563, 69.78
821.5, 0.1562, 69.78
822.0, 0.1563, 69.78
822.5, 0.1563, 69.78
823.0, 0.1563, 69.77
823.5, 0.1563, 69.78
824.0, 0.1562, 69.80
824.5, 0.1562, 69.79
825.0, 0.1562, 69.79
825.5, 0.1562, 69.78
826.0, 0.1562, 69.78
826.5, 0.1563, 69.77
827.0, 0.1563, 69.78
827.5, 0.1564, 69.77
828.0, 0.1563, 69.78
828.5, 0.1564, 69.76
829.0, 0.1563, 69.77
829.5, 0.1564, 69.76
830.0, 0.1563, 69.78
830.5, 0.1564, 69.76
831.0, 0.1564, 69.76
831.5, 0.1565, 69.74
832.0, 0.1565, 69.74
832.5, 0.1566, 69.73
833.0, 0.1565, 69.74
833.5, 0.1566, 69.73
834.0, 0.1565, 69.74
834.5, 0.1566, 69.73
835.0, 0.1564, 69.76
835.5, 0.1566, 69.72
836.0, 0.1566, 69.72
836.5, 0.1567, 69.72
837.0, 0.1566, 69.73
837.5, 0.1567, 69.72
838.0, 0.1567, 69.71
838.5, 0.1567, 69.72
839.0, 0.1566, 69.72
839.5, 0.1566, 69.72
840.0, 0.1567, 69.71
840.5, 0.1567, 69.71
841.0, 0.1568, 69.70
841.5, 0.1568, 69.70
842.0, 0.1567, 69.70
842.5, 0.1568, 69.70
843.0, 0.1568, 69.70
843.5, 0.1567, 69.71
844.0, 0.1568, 69.69
844.5, 0.1567, 69.70
845.0, 0.1568, 69.70
845.5, 0.1568, 69.69
846.0, 0.1569, 69.68
846.5, 0.1569, 69.68
847.0, 0.1568, 69.69
847.5, 0.1569, 69.67
848.0, 0.1569, 69.67
848.5, 0.1569, 69.67
849.0, 0.1569, 69.68
849.5, 0.1569, 69.68
850.0, 0.1570, 69.67
850.5, 0.1575, 69.58
851.0, 0.1576, 69.57
851.5, 0.1575, 69.58
852.0, 0.1576, 69.57
852.5, 0.1576, 69.56
853.0, 0.1576, 69.56
853.5, 0.1576, 69.56
854.0, 0.1577, 69.55
854.5, 0.1576, 69.57
855.0, 0.1577, 69.55
855.5, 0.1577, 69.56
856.0, 0.1577, 69.54
856.5, 0.1577, 69.54
857.0, 0.1578, 69.54
857.5, 0.1578, 69.54
858.0, 0.1578, 69.53
858.5, 0.1578, 69.53
859.0, 0.1578, 69.53
859.5, 0.1578, 69.53
860.0, 0.1579, 69.51
860.5, 0.1579, 69.52
861.0, 0.1580, 69.51
861.5, 0.1579, 69.52
862.0, 0.1579, 69.51
862.5, 0.1579, 69.52
863.0, 0.1581, 69.49
863.5, 0.1580, 69.51
864.0, 0.1580, 69.50
864.5, 0.1581, 69.49
865.0, 0.1581, 69.49
865.5, 0.1581, 69.49
866.0, 0.1581, 69.49
866.5, 0.1581, 69.49
867.0, 0.1582, 69.48
867.5, 0.1581, 69.48
868.0, 0.1582, 69.47
868.5, 0.1582, 69.47
869.0, 0.1582, 69.47
869.5, 0.1583, 69.46
870.0, 0.1583, 69.45
870.5, 0.1583, 69.46
871.0, 0.1583, 69.45
871.5, 0.1583, 69.45
872.0, 0.1584, 69.44
872.5, 0.1583, 69.45
873.0, 0.1584, 69.44
873.5, 0.1584, 69.44
874.0, 0.1584, 69.44
874.5, 0.1584, 69.44
875.0, 0.1584, 69.44
875.5, 0.1585, 69.43
876.0, 0.1584, 69.43
876.5, 0.1585, 69.42
877.0, 0.1584, 69.43
877.5, 0.1585, 69.42
878.0, 0.1585, 69.42
878.5, 0.1585, 69.42
879.0, 0.1585, 69.43
879.5, 0.1586, 69.41
880.0, 0.1586, 69.41
880.5, 0.1586, 69.41
881.0, 0.1586, 69.41
881.5, 0.1586, 69.40
882.0, 0.1586, 69.41
882.5, 0.1586, 69.40
883.0, 0.1586, 69.40
883.5, 0.1586, 69.41
884.0, 0.1587, 69.39
884.5, 0.1586, 69.40
885.0, 0.1587, 69.39
885.5, 0.1586, 69.40
886.0, 0.1586, 69.40
886.5, 0.1587, 69.39
887.0, 0.1587, 69.39
887.5, 0.1587, 69.39
888.0, 0.1587, 69.39
888.5, 0.1586, 69.40
889.0, 0.1588, 69.38
889.5, 0.1587, 69.39
890.0, 0.1587, 69.39
890.5, 0.1586, 69.40
891.0, 0.1587, 69.40
891.5, 0.1586, 69.40
892.0, 0.1587, 69.39
892.5, 0.1586, 69.40
893.0, 0.1586, 69.40
893.5, 0.1586, 69.40
894.0, 0.1587, 69.39
894.5, 0.1586, 69.40
895.0, 0.1587, 69.39
895.5, 0.1586, 69.40
896.0, 0.1587, 69.39
896.5, 0.1587, 69.39
897.0, 0.1587, 69.39
897.5, 0.1587, 69.40
898.0, 0.1586, 69.40
898.5, 0.1586, 69.41
899.0, 0.1586, 69.40
899.5, 0.1586, 69.41
900.0, 0.1586, 69.41
900.5, 0.1586, 69.41
901.0, 0.1585, 69.42
901.5, 0.1586, 69.40
902.0, 0.1585, 69.42
902.5, 0.1586, 69.41
903.0, 0.1585, 69.42
903.5, 0.1585, 69.42
904.0, 0.1585, 69.42
904.5, 0.1585, 69.42
905.0, 0.1584, 69.44
905.5, 0.1585, 69.43
906.0, 0.1585, 69.43
906.5, 0.1585, 69.42
907.0, 0.1585, 69.42
907.5, 0.1585, 69.42
908.0, 0.1584, 69.44
908.5, 0.1585, 69.43
909.0, 0.1584, 69.44
909.5, 0.1584, 69.44
910.0, 0.1583, 69.45
910.5, 0.1583, 69.45
911.0, 0.1583, 69.45
911.5, 0.1584, 69.44
912.0, 0.1583, 69.45
912.5, 0.1583, 69.45
913.0, 0.1583, 69.45
913.5, 0.1583, 69.45
914.0, 0.1583, 69.45
914.5, 0.1583, 69.46
915.0, 0.1583, 69.45
915.5, 0.1583, 69.45
916.0, 0.1584, 69.44
916.5, 0.1583, 69.45
917.0, 0.1583, 69.45
917.5, 0.1584, 69.44
918.0, 0.1584, 69.44
918.5, 0.1584, 69.44
919.0, 0.1583, 69.45
919.5, 0.1583, 69.45
920.0, 0.1583, 69.45
920.5, 0.1584, 69.43
921.0, 0.1584, 69.43
921.5, 0.1584, 69.43
922.0, 0.1585, 69.43
922.5, 0.1585, 69.42
923.0, 0.1585, 69.41
923.5, 0.1585, 69.41
924.0, 0.1586, 69.40
924.5, 0.1586, 69.40
925.0, 0.1587, 69.40
925.5, 0.1587, 69.40
926.0, 0.1588, 69.37
926.5, 0.1588, 69.37
927.0, 0.1589, 69.36
927.5, 0.1590, 69.34
928.0, 0.1591, 69.33
928.5, 0.1590, 69.34
929.0, 0.1592, 69.31
929.5, 0.1592, 69.31
930.0, 0.1594, 69.28
930.5, 0.1593, 69.29
931.0, 0.1595, 69.26
931.5, 0.1595, 69.26
932.0, 0.1597, 69.23
932.5, 0.1597, 69.24
933.0, 0.1598, 69.21
933.5, 0.1599, 69.20
934.0, 0.1600, 69.19
934.5, 0.1600, 69.18
935.0, 0.1602, 69.15
935.5, 0.1603, 69.13
936.0, 0.1604, 69.12
936.5, 0.1606, 69.09
937.0, 0.1606, 69.09
937.5, 0.1609, 69.05
938.0, 0.1609, 69.03
938.5, 0.1611, 69.01
939.0, 0.1612, 68.99
939.5, 0.1613, 68.97
940.0, 0.1614, 68.96
940.5, 0.1616, 68.92
941.0, 0.1617, 68.91
941.5, 0.1621, 68.85
942.0, 0.1620, 68.86
942.5, 0.1623, 68.82
943.0, 0.1624, 68.81
943.5, 0.1626, 68.77
944.0, 0.1626, 68.77
944.5, 0.1629, 68.72
945.0, 0.1631, 68.70
945.5, 0.1632, 68.68
946.0, 0.1634, 68.64
946.5, 0.1637, 68.60
947.0, 0.1638, 68.58
947.5, 0.1640, 68.54
948.0, 0.1642, 68.52
948.5, 0.1645, 68.48
949.0, 0.1647, 68.44
949.5, 0.1648, 68.42
950.0, 0.1652, 68.36
950.5, 0.1654, 68.33
951.0, 0.1657, 68.27
951.5, 0.1658, 68.27
952.0, 0.1662, 68.20
952.5, 0.1665, 68.16
953.0, 0.1669, 68.10
953.5, 0.1672, 68.04
954.0, 0.1675, 67.99
954.5, 0.1678, 67.95
955.0, 0.1682, 67.89
955.5, 0.1684, 67.86
956.0, 0.1688, 67.79
956.5, 0.1689, 67.78
957.0, 0.1692, 67.74
957.5, 0.1694, 67.70
958.0, 0.1696, 67.66
958.5, 0.1699, 67.62
959.0, 0.1699, 67.62
959.5, 0.1701, 67.59
960.0, 0.1702, 67.58
960.5, 0.1703, 67.56
961.0, 0.1705, 67.54
961.5, 0.1705, 67.53
962.0, 0.1705, 67.53
962.5, 0.1706, 67.51
963.0, 0.1707, 67.50
963.5, 0.1707, 67.49
964.0, 0.1707, 67.50
964.5, 0.1708, 67.49
965.0, 0.1708, 67.49
965.5, 0.1709, 67.47
966.0, 0.1708, 67.48
966.5, 0.1708, 67.48
967.0, 0.1708, 67.49
967.5, 0.1707, 67.50
968.0, 0.1706, 67.51
968.5, 0.1707, 67.51
969.0, 0.1706, 67.51
969.5, 0.1707, 67.50
970.0, 0.1706, 67.51
970.5, 0.1700, 67.61
971.0, 0.1698, 67.64
971.5, 0.1699, 67.63
972.0, 0.1698, 67.63
972.5, 0.1699, 67.63
973.0, 0.1698, 67.64
973.5, 0.1698, 67.64
974.0, 0.1697, 67.65
974.5, 0.1697, 67.65
975.0, 0.1697, 67.66
975.5, 0.1697, 67.66
976.0, 0.1696, 67.67
976.5, 0.1695, 67.69
977.0, 0.1695, 67.69
977.5, 0.1694, 67.71
978.0, 0.1694, 67.71
978.5, 0.1693, 67.72
979.0, 0.1693, 67.72
979.5, 0.1692, 67.74
980.0, 0.1691, 67.75
980.5, 0.1690, 67.76
981.0, 0.1690, 67.77
981.5, 0.1689, 67.78
982.0, 0.1687, 67.81
982.5, 0.1686, 67.82
983.0, 0.1685, 67.84
983.5, 0.1685, 67.85
984.0, 0.1682, 67.88
984.5, 0.1682, 67.88
985.0, 0.1681, 67.91
985.5, 0.1680, 67.92
986.0, 0.1678, 67.96
986.5, 0.1677, 67.97
987.0, 0.1676, 67.99
987.5, 0.1675, 68.01
988.0, 0.1673, 68.03
988.5, 0.1671, 68.07
989.0, 0.1670, 68.08
989.5, 0.1668, 68.11
990.0, 0.1667, 68.12
990.5, 0.1665, 68.15
991.0, 0.1664, 68.16
991.5, 0.1661, 68.21
992.0, 0.1660, 68.24
992.5, 0.1657, 68.28
993.0, 0.1658, 68.26
993.5, 0.1655, 68.31
994.0, 0.1654, 68.32
994.5, 0.1651, 68.37
995.0, 0.1651, 68.38
995.5, 0.1648, 68.42
996.0, 0.1649, 68.41
996.5, 0.1645, 68.46
997.0, 0.1644, 68.49
997.5, 0.1642, 68.52
998.0, 0.1641, 68.53
998.5, 0.1639, 68.57
999.0, 0.1637, 68.59
999.5, 0.1635, 68.63
1000.0, 0.1634, 68.65
1000.5, 0.1632, 68.68
1001.0, 0.1630, 68.71
1001.5, 0.1628, 68.74
1002.0, 0.1624, 68.80
1002.5, 0.1624, 68.80
1003.0, 0.1621, 68.86
1003.5, 0.1620, 68.86
1004.0, 0.1615, 68.94
1004.5, 0.1616, 68.93
1005.0, 0.1613, 68.97
1005.5, 0.1613, 68.98
1006.0, 0.1610, 69.03
1006.5, 0.1608, 69.06
1007.0, 0.1605, 69.10
1007.5, 0.1605, 69.10
1008.0, 0.1602, 69.15
1008.5, 0.1601, 69.17
1009.0, 0.1598, 69.21
1009.5, 0.1596, 69.25
1010.0, 0.1595, 69.26
1010.5, 0.1593, 69.30
1011.0, 0.1591, 69.33
1011.5, 0.1586, 69.40
1012.0, 0.1586, 69.41
1012.5, 0.1584, 69.45
1013.0, 0.1584, 69.44
1013.5, 0.1572, 69.63
1014.0, 0.1570, 69.67
1014.5, 0.1570, 69.67
1015.0, 0.1568, 69.70
1015.5, 0.1566, 69.73
1016.0, 0.1564, 69.77
1016.5, 0.1562, 69.79
1017.0, 0.1561, 69.81
1017.5, 0.1560, 69.83
1018.0, 0.1558, 69.86
1018.5, 0.1556, 69.89
1019.0, 0.1554, 69.93
1019.5, 0.1554, 69.92
1020.0, 0.1552, 69.96
1020.5, 0.1550, 69.98
1021.0, 0.1548, 70.02
1021.5, 0.1545, 70.06
1022.0, 0.1544, 70.08
1022.5, 0.1542, 70.11
1023.0, 0.1541, 70.13
1023.5, 0.1538, 70.17
1024.0, 0.1537, 70.20
1024.5, 0.1535, 70.22
1025.0, 0.1534, 70.24
1025.5, 0.1532, 70.27
1026.0, 0.1529, 70.33
1026.5, 0.1527, 70.35
1027.0, 0.1524, 70.40
1027.5, 0.1524, 70.41
1028.0, 0.1522, 70.44
1028.5, 0.1520, 70.47
1029.0, 0.1517, 70.51
1029.5, 0.1518, 70.50
1030.0, 0.1515, 70.55
1030.5, 0.1514, 70.57
1031.0, 0.1511, 70.61
1031.5, 0.1509, 70.64
1032.0, 0.1507, 70.67
1032.5, 0.1507, 70.69
1033.0, 0.1505, 70.72
1033.5, 0.1503, 70.75
1034.0, 0.1501, 70.78
1034.5, 0.1499, 70.81
1035.0, 0.1498, 70.82
1035.5, 0.1496, 70.86
1036.0, 0.1495, 70.88
1036.5, 0.1491, 70.93
1037.0, 0.1490, 70.96
1037.5, 0.1489, 70.98
1038.0, 0.1488, 70.99
1038.5, 0.1486, 71.03
1039.0, 0.1486, 71.03
1039.5, 0.1483, 71.08
1040.0, 0.1481, 71.10
1040.5, 0.1479, 71.14
1041.0, 0.1479, 71.14
1041.5, 0.1474, 71.21
1042.0, 0.1475, 71.21
1042.5, 0.1473, 71.24
1043.0, 0.1473, 71.24
1043.5, 0.1473, 71.23
1044.0, 0.1472, 71.26
1044.5, 0.1462, 71.42
1045.0, 0.1462, 71.41
1045.5, 0.1461, 71.44
1046.0, 0.1459, 71.46
1046.5, 0.1459, 71.47
1047.0, 0.1457, 71.50
1047.5, 0.1457, 71.50
1048.0, 0.1455, 71.53
1048.5, 0.1455, 71.54
1049.0, 0.1454, 71.54
1049.5, 0.1454, 71.55
1050.0, 0.1453, 71.56
1050.5, 0.1451, 71.60
1051.0, 0.1450, 71.62
1051.5, 0.1447, 71.66
1052.0, 0.1447, 71.67
1052.5, 0.1446, 71.67
1053.0, 0.1444, 71.71
1053.5, 0.1445, 71.70
1054.0, 0.1443, 71.72
1054.5, 0.1443, 71.73
1055.0, 0.1441, 71.76
1055.5, 0.1441, 71.77
1056.0, 0.1439, 71.80
1056.5, 0.1437, 71.82
1057.0, 0.1436, 71.84
1057.5, 0.1436, 71.85
1058.0, 0.1433, 71.90
1058.5, 0.1434, 71.88
1059.0, 0.1432, 71.92
1059.5, 0.1432, 71.90
1060.0, 0.1429, 71.96
1060.5, 0.1427, 71.99
1061.0, 0.1427, 71.99
1061.5, 0.1423, 72.06
1062.0, 0.1425, 72.03
1062.5, 0.1424, 72.04
1063.0, 0.1425, 72.03
1063.5, 0.1424, 72.05
1064.0, 0.1424, 72.04
1064.5, 0.1424, 72.04
1065.0, 0.1425, 72.03
1065.5, 0.1424, 72.05
1066.0, 0.1424, 72.04
1066.5, 0.1422, 72.07
1067.0, 0.1425, 72.03
1067.5, 0.1425, 72.03
1068.0, 0.1425, 72.03
1068.5, 0.1426, 72.02
1069.0, 0.1426, 72.01
1069.5, 0.1426, 72.01
1070.0, 0.1425, 72.03
1070.5, 0.1417, 72.16
1071.0, 0.1416, 72.18
1071.5, 0.1416, 72.18
1072.0, 0.1416, 72.17
1072.5, 0.1417, 72.16
1073.0, 0.1417, 72.16
1073.5, 0.1418, 72.14
1074.0, 0.1417, 72.16
1074.5, 0.1418, 72.14
1075.0, 0.1415, 72.19
1075.5, 0.1416, 72.19
1076.0, 0.1414, 72.20
1076.5, 0.1413, 72.23
1077.0, 0.1414, 72.22
1077.5, 0.1413, 72.22
1078.0, 0.1413, 72.22
1078.5, 0.1416, 72.18
1079.0, 0.1415, 72.20
1079.5, 0.1417, 72.16
1080.0, 0.1416, 72.18
1080.5, 0.1415, 72.19
1081.0, 0.1415, 72.19
1081.5, 0.1414, 72.21
1082.0, 0.1413, 72.23
1082.5, 0.1414, 72.21
1083.0, 0.1417, 72.17
1083.5, 0.1420, 72.11
1084.0, 0.1422, 72.08
1084.5, 0.1424, 72.04
1085.0, 0.1424, 72.04
1085.5, 0.1425, 72.03
1086.0, 0.1422, 72.08
1086.5, 0.1421, 72.10
1087.0, 0.1421, 72.09
1087.5, 0.1419, 72.12
1088.0, 0.1421, 72.09
1088.5, 0.1420, 72.11
1089.0, 0.1422, 72.08
1089.5, 0.1420, 72.11
1090.0, 0.1420, 72.12
1090.5, 0.1417, 72.17
1091.0, 0.1416, 72.18
1091.5, 0.1417, 72.15
1092.0, 0.1417, 72.16
1092.5, 0.1418, 72.14
1093.0, 0.1420, 72.12
1093.5, 0.1423, 72.07
1094.0, 0.1424, 72.04
1094.5, 0.1422, 72.07
1095.0, 0.1421, 72.09
1095.5, 0.1425, 72.03
1096.0, 0.1429, 71.97
1096.5, 0.1437, 71.82
1097.0, 0.1450, 71.62
1097.5, 0.1466, 71.34
1098.0, 0.1484, 71.06
1098.5, 0.1493, 70.91
1099.0, 0.1494, 70.90
1099.5, 0.1495, 70.87
1100.0, 0.1493, 70.91
