Sample Name, Sample-3
Time, March 10 13:44:13 2023
Operator, Smith
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 0.5nm
Sample Filter, 5
memo, 
649.0, 0.0905, 81.19
649.5, 0.0904, 81.21
650.0, 0.0903, 81.23
650.5, 0.0902, 81.24
651.0, 0.0901, 81.27
651.5, 0.0900, 81.28
652.0, 0.0899, 81.30
652.5, 0.0899, 81.30
653.0, 0.0898, 81.32
653.5, 0.0897, 81.34
654.0, 0.0895, 81.37
654.5, 0.0894, 81.39
655.0, 0.0892, 81.42
655.5, 0.0893, 81.42
656.0, 0.0891, 81.45
656.5, 0.0891, 81.46
657.0, 0.0890, 81.48
657.5, 0.0888, 81.50
658.0, 0.0888, 81.51
658.5, 0.0886, 81.54
659.0, 0.0886, 81.55
659.5, 0.0884, 81.58
660.0, 0.0883, 81.59
660.5, 0.0883, 81.60
661.0, 0.0881, 81.63
661.5, 0.0881, 81.64
662.0, 0.0880, 81.65
662.5, 0.0878, 81.69
663.0, 0.0878, 81.69
663.5, 0.0877, 81.71
664.0, 0.0876, 81.73
664.5, 0.0875, 81.75
665.0, 0.0874, 81.77
665.5, 0.0873, 81.79
666.0, 0.0872, 81.81
666.5, 0.0871, 81.83
667.0, 0.0870, 81.85
667.5, 0.0869, 81.86
668.0, 0.0869, 81.87
668.5, 0.0867, 81.90
669.0, 0.0867, 81.90
669.5, 0.0865, 81.93
670.0, 0.0864, 81.95
670.5, 0.0865, 81.95
671.0, 0.0863, 81.98
671.5, 0.0863, 81.99
672.0, 0.0861, 82.01
672.5, 0.0860, 82.03
673.0, 0.0860, 82.03
673.5, 0.0858, 82.06
674.0, 0.0858, 82.07
674.5, 0.0857, 82.10
675.0, 0.0856, 82.11
675.5, 0.0854, 82.14
676.0, 0.0854, 82.15
676.5, 0.0854, 82.16
677.0, 0.0852, 82.19
677.5, 0.0851, 82.21
678.0, 0.0851, 82.21
678.5, 0.0850, 82.23
679.0, 0.0849, 82.25
679.5, 0.0847, 82.28
680.0, 0.0847, 82.29
680.5, 0.0846, 82.31
681.0, 0.0846, 82.30
681.5, 0.0845, 82.33
682.0, 0.0843, 82.36
682.5, 0.0841, 82.39
683.0, 0.0841, 82.40
683.5, 0.0841, 82.39
684.0, 0.0840, 82.42
684.5, 0.0839, 82.43
685.0, 0.0838, 82.45
685.5, 0.0838, 82.46
686.0, 0.0837, 82.47
686.5, 0.0836, 82.50
687.0, 0.0835, 82.51
687.5, 0.0833, 82.54
688.0, 0.0834, 82.53
688.5, 0.0832, 82.56
689.0, 0.0831, 82.58
689.5, 0.0831, 82.59
690.0, 0.0830, 82.61
690.5, 0.0829, 82.62
691.0, 0.0828, 82.64
691.5, 0.0827, 82.66
692.0, 0.0826, 82.68
692.5, 0.0825, 82.69
693.0, 0.0825, 82.70
693.5, 0.0824, 82.72
694.0, 0.0823, 82.74
694.5, 0.0822, 82.75
695.0, 0.0821, 82.78
695.5, 0.0821, 82.78
696.0, 0.0820, 82.79
696.5, 0.0819, 82.82
697.0, 0.0818, 82.83
697.5, 0.0818, 82.84
698.0, 0.0817, 82.85
698.5, 0.0816, 82.88
699.0, 0.0815, 82.89
699.5, 0.0814, 82.91
700.0, 0.0814, 82.91
700.5, 0.0812, 82.94
701.0, 0.0812, 82.95
701.5, 0.0810, 82.98
702.0, 0.0811, 82.97
702.5, 0.0809, 83.00
703.0, 0.0808, 83.02
703.5, 0.0808, 83.03
704.0, 0.0807, 83.04
704.5, 0.0807, 83.04
705.0, 0.0805, 83.08
705.5, 0.0805, 83.07
706.0, 0.0804, 83.11
706.5, 0.0804, 83.11
707.0, 0.0803, 83.12
707.5, 0.0802, 83.15
708.0, 0.0801, 83.15
708.5, 0.0800, 83.17
709.0, 0.0800, 83.17
709.5, 0.0799, 83.20
710.0, 0.0798, 83.21
710.5, 0.0792, 83.32
711.0, 0.0791, 83.35
711.5, 0.0791, 83.35
712.0, 0.0790, 83.36
712.5, 0.0790, 83.37
713.0, 0.0789, 83.38
713.5, 0.0788, 83.41
714.0, 0.0788, 83.41
714.5, 0.0787, 83.42
715.0, 0.0787, 83.42
715.5, 0.0786, 83.45
716.0, 0.0786, 83.45
716.5, 0.0785, 83.47
717.0, 0.0785, 83.47
717.5, 0.0784, 83.48
718.0, 0.0784, 83.49
718.5, 0.0783, 83.51
719.0, 0.0782, 83.53
719.5, 0.0782, 83.53
720.0, 0.0781, 83.54
720.5, 0.0781, 83.54
721.0, 0.0780, 83.57
721.5, 0.0779, 83.58
722.0, 0.0778, 83.59
722.5, 0.0778, 83.60
723.0, 0.0778, 83.61
723.5, 0.0777, 83.62
724.0, 0.0777, 83.62
724.5, 0.0776, 83.64
725.0, 0.0776, 83.64
725.5, 0.0775, 83.66
726.0, 0.0774, 83.67
726.5, 0.0774, 83.68
727.0, 0.0774, 83.68
727.5, 0.0773, 83.70
728.0, 0.0773, 83.70
728.5, 0.0772, 83.72
729.0, 0.0772, 83.72
729.5, 0.0771, 83.73
730.0, 0.0771, 83.73
730.5, 0.0770, 83.76
731.0, 0.0770, 83.74
731.5, 0.0770, 83.75
732.0, 0.0769, 83.77
732.5, 0.0769, 83.77
733.0, 0.0768, 83.80
733.5, 0.0768, 83.79
734.0, 0.0767, 83.80
734.5, 0.0767, 83.81
735.0, 0.0767, 83.81
735.5, 0.0766, 83.83
736.0, 0.0766, 83.84
736.5, 0.0765, 83.84
737.0, 0.0765, 83.86
737.5, 0.0764, 83.87
738.0, 0.0764, 83.87
738.5, 0.0763, 83.89
739.0, 0.0762, 83.90
739.5, 0.0761, 83.92
740.0, 0.0760, 83.94
740.5, 0.0760, 83.95
741.0, 0.0760, 83.95
741.5, 0.0759, 83.96
742.0, 0.0758, 83.98
742.5, 0.0758, 83.99
743.0, 0.0757, 84.01
743.5, 0.0757, 84.01
744.0, 0.0756, 84.02
744.5, 0.0755, 84.04
745.0, 0.0754, 84.06
745.5, 0.0754, 84.07
746.0, 0.0754, 84.07
746.5, 0.0753, 84.09
747.0, 0.0751, 84.11
747.5, 0.0751, 84.12
748.0, 0.0750, 84.14
748.5, 0.0750, 84.15
749.0, 0.0749, 84.16
749.5, 0.0748, 84.17
750.0, 0.0747, 84.19
750.5, 0.0747, 84.19
751.0, 0.0746, 84.21
751.5, 0.0746, 84.22
752.0, 0.0745, 84.24
752.5, 0.0745, 84.25
753.0, 0.0744, 84.26
753.5, 0.0743, 84.27
754.0, 0.0743, 84.27
754.5, 0.0741, 84.31
755.0, 0.0741, 84.30
755.5, 0.0741, 84.32
756.0, 0.0740, 84.34
756.5, 0.0739, 84.35
757.0, 0.0739, 84.35
757.5, 0.0738, 84.38
758.0, 0.0737, 84.39
758.5, 0.0736, 84.41
759.0, 0.0736, 84.41
759.5, 0.0735, 84.43
760.0, 0.0734, 84.45
760.5, 0.0734, 84.45
761.0, 0.0733, 84.47
761.5, 0.0733, 84.48
762.0, 0.0732, 84.49
762.5, 0.0732, 84.49
763.0, 0.0730, 84.53
763.5, 0.0731, 84.51
764.0, 0.0728, 84.56
764.5, 0.0729, 84.55
765.0, 0.0728, 84.56
765.5, 0.0728, 84.58
766.0, 0.0727, 84.58
766.5, 0.0726, 84.61
767.0, 0.0726, 84.61
767.5, 0.0725, 84.62
768.0, 0.0725, 84.63
768.5, 0.0723, 84.66
769.0, 0.0723, 84.67
769.5, 0.0722, 84.69
770.0, 0.0722, 84.68
770.5, 0.0721, 84.70
771.0, 0.0721, 84.70
771.5, 0.0720, 84.72
772.0, 0.0719, 84.73
772.5, 0.0719, 84.74
773.0, 0.0718, 84.76
773.5, 0.0717, 84.78
774.0, 0.0716, 84.80
774.5, 0.0716, 84.80
775.0, 0.0715, 84.82
775.5, 0.0715, 84.82
776.0, 0.0714, 84.84
776.5, 0.0713, 84.86
777.0, 0.0712, 84.89
777.5, 0.0711, 84.90
778.0, 0.0711, 84.90
778.5, 0.0710, 84.91
779.0, 0.0709, 84.93
779.5, 0.0709, 84.94
780.0, 0.0709, 84.95
780.5, 0.0708, 84.96
781.0, 0.0707, 84.98
781.5, 0.0706, 85.00
782.0, 0.0705, 85.01
782.5, 0.0705, 85.02
783.0, 0.0704, 85.03
783.5, 0.0703, 85.05
784.0, 0.0703, 85.06
784.5, 0.0702, 85.08
785.0, 0.0702, 85.07
785.5, 0.0701, 85.10
786.0, 0.0700, 85.12
786.5, 0.0699, 85.13
787.0, 0.0698, 85.15
787.5, 0.0698, 85.15
788.0, 0.0698, 85.16
788.5, 0.0696, 85.19
789.0, 0.0696, 85.20
789.5, 0.0696, 85.20
790.0, 0.0695, 85.21
790.5, 0.0693, 85.25
791.0, 0.0693, 85.26
791.5, 0.0693, 85.25
792.0, 0.0692, 85.28
792.5, 0.0692, 85.28
793.0, 0.0691, 85.30
793.5, 0.0691, 85.30
794.0, 0.0690, 85.31
794.5, 0.0690, 85.32
795.0, 0.0689, 85.33
795.5, 0.0689, 85.34
796.0, 0.0688, 85.35
796.5, 0.0687, 85.37
797.0, 0.0686, 85.38
797.5, 0.0686, 85.39
798.0, 0.0686, 85.39
798.5, 0.0685, 85.41
799.0, 0.0684, 85.43
799.5, 0.0684, 85.42
800.0, 0.0683, 85.46
800.5, 0.0676, 85.58
801.0, 0.0675, 85.60
801.5, 0.0676, 85.59
802.0, 0.0675, 85.61
802.5, 0.0675, 85.61
803.0, 0.0675, 85.61
803.5, 0.0673, 85.64
804.0, 0.0673, 85.65
804.5, 0.0673, 85.64
805.0, 0.0673, 85.64
805.5, 0.0672, 85.66
806.0, 0.0672, 85.67
806.5, 0.0671, 85.68
807.0, 0.0671, 85.69
807.5, 0.0671, 85.69
808.0, 0.0670, 85.70
808.5, 0.0670, 85.71
809.0, 0.0670, 85.71
809.5, 0.0669, 85.73
810.0, 0.0669, 85.73
810.5, 0.0668, 85.74
811.0, 0.0667, 85.76
811.5, 0.0666, 85.78
812.0, 0.0667, 85.77
812.5, 0.0666, 85.79
813.0, 0.0665, 85.80
813.5, 0.0665, 85.80
814.0, 0.0665, 85.80
814.5, 0.0665, 85.81
815.0, 0.0664, 85.82
815.5, 0.0663, 85.84
816.0, 0.0663, 85.84
816.5, 0.0662, 85.86
817.0, 0.0662, 85.86
817.5, 0.0663, 85.85
818.0, 0.0661, 85.89
818.5, 0.0661, 85.87
819.0, 0.0661, 85.89
819.5, 0.0661, 85.88
820.0, 0.0660, 85.90
820.5, 0.0660, 85.91
821.0, 0.0659, 85.91
821.5, 0.0658, 85.95
822.0, 0.0658, 85.93
822.5, 0.0657, 85.95
823.0, 0.0658, 85.95
823.5, 0.0657, 85.96
824.0, 0.0658, 85.95
824.5, 0.0656, 85.98
825.0, 0.0656, 85.98
825.5, 0.0655, 85.99
826.0, 0.0656, 85.99
826.5, 0.0655, 85.99
827.0, 0.0656, 85.99
827.5, 0.0655, 85.99
828.0, 0.0655, 86.00
828.5, 0.0656, 85.98
829.0, 0.0654, 86.01
829.5, 0.0655, 86.01
830.0, 0.0654, 86.02
830.5, 0.0654, 86.02
831.0, 0.0654, 86.02
831.5, 0.0654, 86.02
832.0, 0.0654, 86.03
832.5, 0.0653, 86.03
833.0, 0.0654, 86.02
833.5, 0.0653, 86.04
834.0, 0.0654, 86.03
834.5, 0.0653, 86.05
835.0, 0.0653, 86.05
835.5, 0.0651, 86.08
836.0, 0.0652, 86.07
836.5, 0.0651, 86.08
837.0, 0.0651, 86.09
837.5, 0.0651, 86.08
838.0, 0.0651, 86.08
838.5, 0.0650, 86.09
839.0, 0.0650, 86.09
839.5, 0.0650, 86.10
840.0, 0.0649, 86.12
840.5, 0.0649, 86.13
841.0, 0.0648, 86.13
841.5, 0.0649, 86.12
842.0, 0.0648, 86.13
842.5, 0.0648, 86.14
843.0, 0.0648, 86.15
843.5, 0.0647, 86.15
844.0, 0.0648, 86.14
844.5, 0.0647, 86.17
845.0, 0.0646, 86.17
845.5, 0.0646, 86.18
846.0, 0.0645, 86.19
846.5, 0.0645, 86.20
847.0, 0.0645, 86.20
847.5, 0.0645, 86.19
848.0, 0.0645, 86.21
848.5, 0.0645, 86.21
849.0, 0.0644, 86.23
849.5, 0.0643, 86.23
850.0, 0.0643, 86.24
850.5, 0.0642, 86.27
851.0, 0.0642, 86.27
851.5, 0.0641, 86.28
852.0, 0.0641, 86.28
852.5, 0.0640, 86.29
853.0, 0.0640, 86.29
853.5, 0.0640, 86.30
854.0, 0.0640, 86.31
854.5, 0.0639, 86.31
855.0, 0.0639, 86.31
855.5, 0.0639, 86.32
856.0, 0.0638, 86.34
856.5, 0.0638, 86.33
857.0, 0.0638, 86.34
857.5, 0.0638, 86.35
858.0, 0.0638, 86.34
858.5, 0.0637, 86.36
859.0, 0.0637, 86.37
859.5, 0.0636, 86.37
860.0, 0.0636, 86.37
860.5, 0.0636, 86.39
861.0, 0.0636, 86.38
861.5, 0.0635, 86.40
862.0, 0.0635, 86.39
862.5, 0.0635, 86.40
863.0, 0.0635, 86.40
863.5, 0.0635, 86.40
864.0, 0.0634, 86.42
864.5, 0.0634, 86.42
865.0, 0.0633, 86.43
865.5, 0.0633, 86.43
866.0, 0.0632, 86.45
866.5, 0.0633, 86.44
867.0, 0.0633, 86.45
867.5, 0.0633, 86.45
868.0, 0.0632, 86.46
868.5, 0.0632, 86.47
869.0, 0.0632, 86.47
869.5, 0.0631, 86.47
870.0, 0.0631, 86.49
870.5, 0.0630, 86.49
871.0, 0.0631, 86.48
871.5, 0.0630, 86.50
872.0, 0.0630, 86.50
872.5, 0.0630, 86.50
873.0, 0.0630, 86.50
873.5, 0.0629, 86.53
874.0, 0.0629, 86.51
874.5, 0.0628, 86.53
875.0, 0.0629, 86.51
875.5, 0.0629, 86.53
876.0, 0.0628, 86.53
876.5, 0.0629, 86.52
877.0, 0.0627, 86.55
877.5, 0.0628, 86.53
878.0, 0.0627, 86.55
878.5, 0.0627, 86.55
879.0, 0.0627, 86.56
879.5, 0.0626, 86.57
880.0, 0.0627, 86.56
880.5, 0.0627, 86.57
881.0, 0.0626, 86.58
881.5, 0.0626, 86.58
882.0, 0.0626, 86.58
882.5, 0.0626, 86.58
883.0, 0.0625, 86.59
883.5, 0.0625, 86.60
884.0, 0.0625, 86.61
884.5, 0.0625, 86.60
885.0, 0.0625, 86.60
885.5, 0.0625, 86.61
886.0, 0.0624, 86.62
886.5, 0.0624, 86.62
887.0, 0.0624, 86.62
887.5, 0.0624, 86.62
888.0, 0.0624, 86.62
888.5, 0.0623, 86.64
889.0, 0.0623, 86.63
889.5, 0.0622, 86.65
890.0, 0.0622, 86.65
890.5, 0.0622, 86.66
891.0, 0.0622, 86.66
891.5, 0.0621, 86.67
892.0, 0.0621, 86.67
892.5, 0.0621, 86.68
893.0, 0.0621, 86.67
893.5, 0.0621, 86.67
894.0, 0.0621, 86.69
894.5, 0.0620, 86.69
895.0, 0.0620, 86.71
895.5, 0.0620, 86.69
896.0, 0.0619, 86.72
896.5, 0.0619, 86.71
897.0, 0.0619, 86.72
897.5, 0.0619, 86.72
898.0, 0.0619, 86.72
898.5, 0.0619, 86.72
899.0, 0.0618, 86.73
899.5, 0.0618, 86.74
900.0, 0.0618, 86.75
900.5, 0.0617, 86.75
901.0, 0.0617, 86.75
901.5, 0.0617, 86.76
902.0, 0.0617, 86.75
902.5, 0.0617, 86.76
903.0, 0.0617, 86.76
903.5, 0.0616, 86.77
904.0, 0.0616, 86.77
904.5, 0.0617, 86.77
905.0, 0.0616, 86.78
905.5, 0.0616, 86.78
906.0, 0.0616, 86.78
906.5, 0.0616, 86.79
907.0, 0.0615, 86.79
907.5, 0.0616, 86.78
908.0, 0.0615, 86.80
908.5, 0.0615, 86.80
909.0, 0.0614, 86.81
909.5, 0.0615, 86.80
910.0, 0.0614, 86.82
910.5, 0.0615, 86.80
911.0, 0.0615, 86.80
911.5, 0.0614, 86.82
912.0, 0.0614, 86.81
912.5, 0.0613, 86.83
913.0, 0.0614, 86.82
913.5, 0.0614, 86.82
914.0, 0.0614, 86.81
914.5, 0.0614, 86.82
915.0, 0.0614, 86.82
915.5, 0.0614, 86.82
916.0, 0.0614, 86.81
916.5, 0.0614, 86.82
917.0, 0.0614, 86.82
917.5, 0.0614, 86.82
918.0, 0.0614, 86.81
918.5, 0.0614, 86.81
919.0, 0.0613, 86.83
919.5, 0.0614, 86.81
920.0, 0.0614, 86.82
920.5, 0.0615, 86.80
921.0, 0.0615, 86.80
921.5, 0.0615, 86.79
922.0, 0.0615, 86.79
922.5, 0.0616, 86.78
923.0, 0.0616, 86.77
923.5, 0.0617, 86.76
924.0, 0.0617, 86.76
924.5, 0.0618, 86.74
925.0, 0.0618, 86.75
925.5, 0.0619, 86.71
926.0, 0.0618, 86.73
926.5, 0.0620, 86.70
927.0, 0.0620, 86.69
927.5, 0.0621, 86.68
928.0, 0.0621, 86.67
928.5, 0.0622, 86.65
929.0, 0.0623, 86.64
929.5, 0.0623, 86.63
930.0, 0.0625, 86.60
930.5, 0.0625, 86.60
931.0, 0.0626, 86.58
931.5, 0.0626, 86.57
932.0, 0.0628, 86.53
932.5, 0.0629, 86.52
933.0, 0.0630, 86.50
933.5, 0.0631, 86.48
934.0, 0.0632, 86.46
934.5, 0.0633, 86.44
935.0, 0.0634, 86.42
935.5, 0.0635, 86.39
936.0, 0.0637, 86.36
936.5, 0.0638, 86.33
937.0, 0.0640, 86.31
937.5, 0.0641, 86.27
938.0, 0.0642, 86.25
938.5, 0.0645, 86.21
939.0, 0.0645, 86.20
939.5, 0.0647, 86.15
940.0, 0.0649, 86.13
940.5, 0.0651, 86.09
941.0, 0.0653, 86.05
941.5, 0.0654, 86.03
942.0, 0.0655, 86.00
942.5, 0.0656, 85.97
943.0, 0.0659, 85.93
943.5, 0.0660, 85.90
944.0, 0.0663, 85.85
944.5, 0.0664, 85.83
945.0, 0.0665, 85.80
945.5, 0.0668, 85.75
946.0, 0.0670, 85.71
946.5, 0.0672, 85.67
947.0, 0.0673, 85.64
947.5, 0.0676, 85.58
948.0, 0.0678, 85.55
948.5, 0.0681, 85.48
949.0, 0.0683, 85.45
949.5, 0.0686, 85.38
950.0, 0.0688, 85.35
950.5, 0.0692, 85.28
951.0, 0.0694, 85.23
951.5, 0.0698, 85.16
952.0, 0.0701, 85.10
952.5, 0.0704, 85.04
953.0, 0.0708, 84.96
953.5, 0.0710, 84.91
954.0, 0.0714, 84.84
954.5, 0.0717, 84.78
955.0, 0.0722, 84.68
955.5, 0.0724, 84.65
956.0, 0.0728, 84.57
956.5, 0.0729, 84.54
957.0, 0.0733, 84.47
957.5, 0.0735, 84.44
958.0, 0.0737, 84.39
958.5, 0.0740, 84.34
959.0, 0.0741, 84.31
959.5, 0.0743, 84.27
960.0, 0.0744, 84.25
960.5, 0.0746, 84.22
961.0, 0.0747, 84.19
961.5, 0.0748, 84.17
962.0, 0.0749, 84.15
962.5, 0.0750, 84.14
963.0, 0.0750, 84.13
963.5, 0.0751, 84.12
964.0, 0.0751, 84.11
964.5, 0.0752, 84.10
965.0, 0.0751, 84.11
965.5, 0.0752, 84.10
966.0, 0.0753, 84.08
966.5, 0.0753, 84.08
967.0, 0.0753, 84.08
967.5, 0.0752, 84.10
968.0, 0.0753, 84.08
968.5, 0.0753, 84.08
969.0, 0.0753, 84.08
969.5, 0.0753, 84.08
970.0, 0.0753, 84.09
970.5, 0.0752, 84.10
971.0, 0.0753, 84.09
971.5, 0.0746, 84.21
972.0, 0.0747, 84.21
972.5, 0.0747, 84.20
973.0, 0.0746, 84.22
973.5, 0.0746, 84.22
974.0, 0.0746, 84.22
974.5, 0.0746, 84.21
975.0, 0.0745, 84.23
975.5, 0.0746, 84.21
976.0, 0.0745, 84.23
976.5, 0.0745, 84.23
977.0, 0.0744, 84.25
977.5, 0.0745, 84.25
978.0, 0.0744, 84.25
978.5, 0.0744, 84.26
979.0, 0.0743, 84.27
979.5, 0.0742, 84.29
980.0, 0.0742, 84.30
980.5, 0.0741, 84.31
981.0, 0.0741, 84.32
981.5, 0.0740, 84.33
982.0, 0.0739, 84.35
982.5, 0.0738, 84.38
983.0, 0.0737, 84.39
983.5, 0.0736, 84.41
984.0, 0.0736, 84.42
984.5, 0.0734, 84.45
985.0, 0.0734, 84.44
985.5, 0.0733, 84.47
986.0, 0.0731, 84.50
986.5, 0.0731, 84.52
987.0, 0.0728, 84.56
987.5, 0.0728, 84.57
988.0, 0.0727, 84.58
988.5, 0.0726, 84.61
989.0, 0.0725, 84.63
989.5, 0.0723, 84.67
990.0, 0.0722, 84.67
990.5, 0.0721, 84.70
991.0, 0.0720, 84.72
991.5, 0.0719, 84.75
992.0, 0.0716, 84.80
992.5, 0.0716, 84.81
993.0, 0.0714, 84.84
993.5, 0.0714, 84.84
994.0, 0.0712, 84.88
994.5, 0.0710, 84.91
995.0, 0.0709, 84.93
995.5, 0.0708, 84.95
996.0, 0.0707, 84.97
996.5, 0.0705, 85.02
997.0, 0.0704, 85.04
997.5, 0.0703, 85.06
998.0, 0.0700, 85.11
998.5, 0.0699, 85.12
999.0, 0.0698, 85.15
999.5, 0.0696, 85.20
1000.0, 0.0695, 85.21
1000.5, 0.0693, 85.25
1001.0, 0.0692, 85.27
1001.5, 0.0690, 85.31
1002.0, 0.0688, 85.35
1002.5, 0.0687, 85.37
1003.0, 0.0684, 85.43
1003.5, 0.0685, 85.42
1004.0, 0.0681, 85.48
1004.5, 0.0682, 85.47
1005.0, 0.0679, 85.54
1005.5, 0.0679, 85.53
1006.0, 0.0676, 85.59
1006.5, 0.0674, 85.63
1007.0, 0.0673, 85.65
1007.5, 0.0671, 85.68
1008.0, 0.0670, 85.70
1008.5, 0.0668, 85.74
1009.0, 0.0666, 85.78
1009.5, 0.0664, 85.82
1010.0, 0.0664, 85.83
1010.5, 0.0662, 85.87
1011.0, 0.0660, 85.90
1011.5, 0.0658, 85.94
1012.0, 0.0657, 85.96
1012.5, 0.0655, 86.00
1013.0, 0.0654, 86.02
1013.5, 0.0652, 86.06
1014.0, 0.0649, 86.11
1014.5, 0.0649, 86.12
1015.0, 0.0646, 86.17
1015.5, 0.0641, 86.28
1016.0, 0.0639, 86.32
1016.5, 0.0638, 86.34
1017.0, 0.0635, 86.40
1017.5, 0.0635, 86.39
1018.0, 0.0634, 86.42
1018.5, 0.0633, 86.43
1019.0, 0.0631, 86.48
1019.5, 0.0631, 86.48
1020.0, 0.0628, 86.53
1020.5, 0.0627, 86.56
1021.0, 0.0626, 86.57
1021.5, 0.0624, 86.62
1022.0, 0.0623, 86.63
1022.5, 0.0622, 86.66
1023.0, 0.0621, 86.67
1023.5, 0.0618, 86.74
1024.0, 0.0618, 86.73
1024.5, 0.0616, 86.79
1025.0, 0.0615, 86.79
1025.5, 0.0613, 86.84
1026.0, 0.0611, 86.87
1026.5, 0.0610, 86.90
1027.0, 0.0608, 86.94
1027.5, 0.0607, 86.95
1028.0, 0.0605, 86.99
1028.5, 0.0605, 87.00
1029.0, 0.0603, 87.04
1029.5, 0.0602, 87.06
1030.0, 0.0601, 87.07
1030.5, 0.0599, 87.11
1031.0, 0.0597, 87.15
1031.5, 0.0596, 87.17
1032.0, 0.0594, 87.21
1032.5, 0.0595, 87.19
1033.0, 0.0594, 87.22
1033.5, 0.0592, 87.25
1034.0, 0.0590, 87.30
1034.5, 0.0590, 87.30
1035.0, 0.0589, 87.31
1035.5, 0.0587, 87.35
1036.0, 0.0587, 87.35
1036.5, 0.0585, 87.41
1037.0, 0.0584, 87.42
1037.5, 0.0583, 87.43
1038.0, 0.0581, 87.49
1038.5, 0.0580, 87.50
1039.0, 0.0577, 87.55
1039.5, 0.0578, 87.55
1040.0, 0.0575, 87.60
1040.5, 0.0573, 87.65
1041.0, 0.0573, 87.64
1041.5, 0.0570, 87.70
1042.0, 0.0572, 87.67
1042.5, 0.0569, 87.71
1043.0, 0.0570, 87.70
1043.5, 0.0569, 87.72
1044.0, 0.0567, 87.75
1044.5, 0.0568, 87.74
1045.0, 0.0565, 87.80
1045.5, 0.0558, 87.94
1046.0, 0.0558, 87.93
1046.5, 0.0557, 87.96
1047.0, 0.0558, 87.94
1047.5, 0.0557, 87.96
1048.0, 0.0557, 87.95
1048.5, 0.0556, 87.97
1049.0, 0.0554, 88.01
1049.5, 0.0555, 88.01
1050.0, 0.0553, 88.04
1050.5, 0.0553, 88.05
1051.0, 0.0552, 88.06
1051.5, 0.0550, 88.10
1052.0, 0.0552, 88.07
1052.5, 0.0551, 88.08
1053.0, 0.0551, 88.08
1053.5, 0.0551, 88.09
1054.0, 0.0550, 88.11
1054.5, 0.0548, 88.15
1055.0, 0.0547, 88.16
1055.5, 0.0548, 88.16
1056.0, 0.0546, 88.19
1056.5, 0.0546, 88.19
1057.0, 0.0546, 88.19
1057.5, 0.0546, 88.19
1058.0, 0.0545, 88.20
1058.5, 0.0544, 88.24
1059.0, 0.0542, 88.26
1059.5, 0.0540, 88.31
1060.0, 0.0541, 88.29
1060.5, 0.0541, 88.28
1061.0, 0.0539, 88.33
1061.5, 0.0539, 88.34
1062.0, 0.0539, 88.34
1062.5, 0.0539, 88.32
1063.0, 0.0539, 88.34
1063.5, 0.0538, 88.35
1064.0, 0.0539, 88.33
1064.5, 0.0537, 88.37
1065.0, 0.0538, 88.34
1065.5, 0.0536, 88.39
1066.0, 0.0536, 88.38
1066.5, 0.0537, 88.38
1067.0, 0.0537, 88.37
1067.5, 0.0538, 88.34
1068.0, 0.0537, 88.37
1068.5, 0.0537, 88.38
1069.0, 0.0536, 88.38
1069.5, 0.0536, 88.40
1070.0, 0.0535, 88.41
1070.5, 0.0535, 88.42
1071.0, 0.0535, 88.41
1071.5, 0.0534, 88.42
1072.0, 0.0535, 88.41
1072.5, 0.0531, 88.49
1073.0, 0.0531, 88.49
1073.5, 0.0530, 88.50
1074.0, 0.0530, 88.50
1074.5, 0.0530, 88.51
1075.0, 0.0531, 88.50
1075.5, 0.0530, 88.52
1076.0, 0.0530, 88.51
1076.5, 0.0530, 88.52
1077.0, 0.0532, 88.47
1077.5, 0.0532, 88.47
1078.0, 0.0531, 88.49
1078.5, 0.0531, 88.48
1079.0, 0.0530, 88.51
1079.5, 0.0532, 88.48
1080.0, 0.0530, 88.50
1080.5, 0.0529, 88.53
1081.0, 0.0532, 88.47
1081.5, 0.0533, 88.46
1082.0, 0.0535, 88.41
1082.5, 0.0535, 88.41
1083.0, 0.0535, 88.41
1083.5, 0.0536, 88.38
1084.0, 0.0537, 88.38
1084.5, 0.0538, 88.34
1085.0, 0.0539, 88.32
1085.5, 0.0541, 88.28
1086.0, 0.0542, 88.26
1086.5, 0.0544, 88.23
1087.0, 0.0546, 88.19
1087.5, 0.0543, 88.24
1088.0, 0.0544, 88.23
1088.5, 0.0542, 88.28
1089.0, 0.0543, 88.25
1089.5, 0.0543, 88.26
1090.0, 0.0542, 88.27
1090.5, 0.0542, 88.28
1091.0, 0.0544, 88.23
1091.5, 0.0545, 88.21
1092.0, 0.0546, 88.18
1092.5, 0.0544, 88.23
1093.0, 0.0544, 88.22
1093.5, 0.0546, 88.19
1094.0, 0.0546, 88.18
1094.5, 0.0548, 88.16
1095.0, 0.0547, 88.16
1095.5, 0.0550, 88.10
1096.0, 0.0553, 88.04
1096.5, 0.0556, 87.99
1097.0, 0.0562, 87.87
1097.5, 0.0570, 87.70
1098.0, 0.0585, 87.40
1098.5, 0.0588, 87.34
1099.0, 0.0595, 87.19
1099.5, 0.0598, 87.14
1100.0, 0.0602, 87.05
